%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1509044745956639642,0,1509044745966558984,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044745956715618,0,1509044745966632758,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044745966018598,0,1509044745975941265,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044745966733787,0,1509044745976622481,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044745966799501,0,1509044745976696802,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044745976149769,0,1509044745986006906,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044745976941791,0,1509044745986764953,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044745976948948,0,1509044745986698060,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044745986241265,0,1509044745996157747,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044745986849386,0,1509044745996774601,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044745986917629,0,1509044745996840061,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044745996457131,0,1509044746006227632,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044745996948293,0,1509044746006858533,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044745996956066,0,1509044746006840658,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746003682767,0,1509044745994000000,/map,/base_link,27.9687843323,10.8355541229,2.29430818558,0.0794937141202,0.0499916632787,-0.734290611793,0.672308619944
1509044746006372943,0,1509044746016298787,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746007029994,0,1509044746016924130,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746007036750,0,1509044746016906626,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746016467375,0,1509044746026364538,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746017083255,0,1509044746026974269,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746017107483,0,1509044746026998239,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746026511214,0,1509044746036429684,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746027122707,0,1509044746037042206,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746027150878,0,1509044746037075736,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746036658314,0,1509044746046555275,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746037243011,0,1509044746047136914,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746037308148,0,1509044746047177814,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746046786022,0,1509044746056670583,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746047703358,0,1509044746057246615,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746047710252,0,1509044746057203552,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746056849436,0,1509044746066720380,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746057368639,0,1509044746067271925,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746057406549,0,1509044746067316238,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746066854707,0,1509044746076771414,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746067414566,0,1509044746077336408,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746067446996,0,1509044746077385320,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746076953663,0,1509044746086839510,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746077559809,0,1509044746087426500,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746077565784,0,1509044746087454021,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746086961431,0,1509044746096881034,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746087583090,0,1509044746097491520,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746087611883,0,1509044746097521842,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746097062736,0,1509044746106948363,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746097625987,0,1509044746107556613,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746097654885,0,1509044746107589482,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746107114022,0,1509044746117013542,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746107691151,0,1509044746117620347,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746107721045,0,1509044746117655930,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746108045589,0,1509044746098845000,/map,/base_link,27.9734554291,10.5283250809,2.30302667618,0.0812226254136,0.0493294359356,-0.744792282424,0.660495229289
1509044746117175224,0,1509044746127078498,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746117787674,0,1509044746127683535,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746117818992,0,1509044746127724579,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746127224860,0,1509044746137144035,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746127817701,0,1509044746137748718,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746127914581,0,1509044746137841003,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746137303386,0,1509044746147208395,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746137900965,0,1509044746147812954,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746138011782,0,1509044746147906121,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746147331109,0,1509044746157253496,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746147949531,0,1509044746157879100,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746148053612,0,1509044746157972638,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746157409209,0,1509044746167318601,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746158028392,0,1509044746167945242,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746158125164,0,1509044746168051160,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746167688793,0,1509044746177399409,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746168408281,0,1509044746178026525,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746168519844,0,1509044746178145721,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746178095462,0,1509044746187509020,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746178693220,0,1509044746188286576,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746178909934,0,1509044746188277006,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746188236337,0,1509044746197605226,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746188636241,0,1509044746198381756,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746188644073,0,1509044746198386577,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746197880562,0,1509044746207695542,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746198768826,0,1509044746208461527,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746198781125,0,1509044746208470869,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746208120181,0,1509044746217753347,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746208661836,0,1509044746218532427,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746208674665,0,1509044746218541900,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746217957142,0,1509044746227824016,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746218685888,0,1509044746228604677,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746218691979,0,1509044746228608623,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746218804006,0,1509044746203682000,/map,/base_link,27.9822635651,10.2123718262,2.29479670525,0.0814111500602,0.0497984363085,-0.755431454848,0.648240431794
1509044746227980638,0,1509044746237890166,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746228760416,0,1509044746238669135,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746228765403,0,1509044746238688223,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746238084395,0,1509044746247953436,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746238944277,0,1509044746248762846,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746238951878,0,1509044746248778203,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746248543804,0,1509044746258022376,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746248960274,0,1509044746258832590,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746248964244,0,1509044746258848878,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746258217817,0,1509044746268095249,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746258984218,0,1509044746268901415,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746258989363,0,1509044746268916745,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746268247023,0,1509044746278176496,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746269131623,0,1509044746278965147,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746269137742,0,1509044746278973124,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746278429687,0,1509044746288267708,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746279111896,0,1509044746289029851,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746279116915,0,1509044746289019734,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746288469768,0,1509044746298336518,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746289179474,0,1509044746299097332,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746289186563,0,1509044746299083584,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746298585919,0,1509044746308403790,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746299230216,0,1509044746309147113,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746299271416,0,1509044746309162742,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746308532820,0,1509044746318425103,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746309322315,0,1509044746319212423,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746310151848,0,1509044746320011581,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746318639561,0,1509044746328493276,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746319380425,0,1509044746329281615,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746320212461,0,1509044746330110362,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746320338301,0,1509044746308536000,/map,/base_link,27.9817581177,9.87213134766,2.28528499603,0.0821172690446,0.049689967292,-0.766298004621,0.635275553905
1509044746328664001,0,1509044746338561197,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746329443633,0,1509044746339345228,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746330338503,0,1509044746340197191,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746338825800,0,1509044746348631404,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746339508257,0,1509044746349429202,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746340314922,0,1509044746350226230,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746348782402,0,1509044746358705088,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746349577324,0,1509044746359493316,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746350372424,0,1509044746360291328,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746358847022,0,1509044746368769860,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746359631506,0,1509044746369556111,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746360457839,0,1509044746370356027,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746368934519,0,1509044746378834998,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746369745081,0,1509044746379631831,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746370503370,0,1509044746380421617,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746379283207,0,1509044746388916115,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746380077080,0,1509044746389731123,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746380955008,0,1509044746390514510,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746389352142,0,1509044746399022538,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746390284456,0,1509044746399829453,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746391170819,0,1509044746400616353,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746399405987,0,1509044746409150223,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746400658987,0,1509044746409924596,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746400928847,0,1509044746410715299,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746409401476,0,1509044746419238562,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746410154417,0,1509044746420007042,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746410915822,0,1509044746420792289,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746419458990,0,1509044746429313927,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746420185927,0,1509044746430077577,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746420975366,0,1509044746430863526,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746429476139,0,1509044746439375980,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746430275760,0,1509044746440146052,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746431040003,0,1509044746440932304,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746433520172,0,1509044746413370000,/map,/base_link,27.979221344,9.59880065918,2.30303502083,0.0847220254652,0.0495106969668,-0.776344459543,0.622623601724
1509044746439579761,0,1509044746449444836,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746440519637,0,1509044746450210699,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746441207311,0,1509044746451017208,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746449661941,0,1509044746459515560,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746450428828,0,1509044746460279672,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746451330562,0,1509044746461086476,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746459697745,0,1509044746469588567,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746460425852,0,1509044746470348845,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746461228239,0,1509044746471152183,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746469825102,0,1509044746479677021,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746470516613,0,1509044746480427810,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746471290513,0,1509044746481216662,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746479849023,0,1509044746489743850,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746480603324,0,1509044746490493056,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746481385665,0,1509044746491280291,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746489939762,0,1509044746499810758,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746490696735,0,1509044746500558171,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746491452138,0,1509044746501350963,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746499997774,0,1509044746509874683,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746500881392,0,1509044746510625118,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746501587568,0,1509044746511420807,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746510841929,0,1509044746519947355,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746511107857,0,1509044746521014183,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746511612540,0,1509044746521493029,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746520216684,0,1509044746530024418,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746521218452,0,1509044746531084687,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746521642241,0,1509044746531561864,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746527793483,0,1509044746518213000,/map,/base_link,27.9632434845,9.30303001404,2.29333019257,0.0866606826033,0.0476691316188,-0.786493081789,0.609627929379
1509044746530194539,0,1509044746540116219,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746531293100,0,1509044746541177723,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746531727058,0,1509044746541626290,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746540266811,0,1509044746550181437,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746541344269,0,1509044746551216694,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746541776420,0,1509044746551690157,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746550384064,0,1509044746560246794,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746551403808,0,1509044746561282104,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746551822847,0,1509044746561754358,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746560395133,0,1509044746570311632,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746561442480,0,1509044746571349685,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746561892507,0,1509044746571816918,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746570525632,0,1509044746580382064,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746571662424,0,1509044746581509090,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746572042245,0,1509044746581881329,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746580596458,0,1509044746590450501,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746581680960,0,1509044746591589371,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746582080491,0,1509044746591945000,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746590623995,0,1509044746600520870,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746591750370,0,1509044746601657639,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746592087997,0,1509044746602008677,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746600771817,0,1509044746610585607,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746601837155,0,1509044746611723032,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746602153933,0,1509044746612072209,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746610736746,0,1509044746620654837,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746611883284,0,1509044746621807831,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746612210945,0,1509044746622136629,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746620803526,0,1509044746630723227,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746621946080,0,1509044746631871239,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746622288716,0,1509044746632200961,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746633919148,0,1509044746642267117,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746633925209,0,1509044746641935141,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746633928814,0,1509044746640788693,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746637278423,0,1509044746623047000,/map,/base_link,27.897359848,8.9984664917,2.31102752686,0.0900285528815,0.044083665766,-0.797016026854,0.595581180878
1509044746640951741,0,1509044746650854521,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746642107161,0,1509044746652000275,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746642412222,0,1509044746652331232,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746651022667,0,1509044746660919809,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746652179954,0,1509044746662069541,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746652502830,0,1509044746662396059,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746661083670,0,1509044746670967529,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044746662257721,0,1509044746672121154,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044746662536601,0,1509044746672436216,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044746671137296,0,1509044746681032698,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
