%time,field.data
1509044742267648651,9.73464775085
1509044742336616582,9.39841461182
1509044742438923020,9.96233081818
1509044742543438886,9.44397163391
1509044742650846454,9.87688922882
1509044742754942432,9.84043502808
1509044742859905770,10.8927345276
1509044742963641412,10.0104875565
1509044743067395796,10.2119455338
1509044743174057560,11.0965223312
1509044743283021899,10.8845911026
1509044743386044027,13.4991283417
1509044743489772900,12.3552865982
1509044743594109328,9.75780773163
1509044743716257921,9.40789699554
1509044743806738988,9.55496788025
1509044743911084288,10.3982181549
1509044744013209552,8.88853740692
1509044744119112680,9.53369235992
1509044744220766193,9.45416069031
1509044744328296094,10.3054056168
1509044744431146252,10.7356882095
1509044744548351797,8.46694564819
1509044744640136783,9.07537269592
1509044744745200506,9.77696228027
1509044744854783212,9.9493970871
1509044744956253141,9.74001026154
1509044745110200687,9.88075828552
1509044745171004507,11.329366684
1509044745272922020,13.014954567
1509044745377861834,13.0037536621
1509044745481268583,11.4920539856
1509044745587735078,10.4822101593
1509044745690861900,10.2337970734
1509044745795310465,11.2436113358
1509044745900580327,9.8464756012
1509044746003679543,9.62479019165
1509044746108039698,10.554605484
1509044746218792646,10.857419014
1509044746320334911,11.6862077713
1509044746433517123,9.40635108948
1509044746527786779,10.176158905
1509044746637268975,10.7178659439
1509044746782833690,11.1495828629
1509044746850136844,9.21946144104
1509044746948393131,9.22157478333
1509044747056344065,9.17274570465
1509044747157513126,9.64468574524
1509044747263580293,10.3704862595
1509044747392923477,11.1898536682
1509044747474528461,11.1925859451
1509044747579444820,9.74367618561
1509044747681075938,9.59240722656
1509044747787138549,9.43877792358
1509044747891351494,9.06015872955
1509044747999018648,10.1067333221
1509044748101654517,9.3080739975
1509044748249726305,9.00205135345
1509044748312119455,9.08736228943
1509044748415352846,9.94469451904
1509044748522178511,8.89013004303
1509044748625434770,9.16878032684
1509044748730041873,8.42292118073
1509044748837404302,9.67713451385
1509044748944277438,7.60978841782
1509044749075923189,7.83492469788
1509044749155973448,8.9016866684
1509044749254960512,8.6965637207
1509044749398921645,5.19849443436
1509044749466840173,7.2817234993
1509044749570885890,6.15014839172
1509044749676312749,6.45904159546
1509044749779842293,5.91945457458
1509044749883063777,6.41663551331
1509044750009947654,6.55080699921
1509044750095174014,6.69057035446
1509044750255389261,4.65204143524
1509044750304924215,5.04581069946
1509044750409604598,3.88090538979
1509044750515632689,5.393409729
1509044750620188557,3.25778484344
1509044750724233727,3.64376616478
1509044750828318930,3.7972099781
1509044750932335651,3.20583987236
1509044751036257532,3.45195937157
1509044751141115851,2.49310874939
1509044751249163107,1.42946243286
1509044751350581666,1.67715001106
1509044751457401427,0.748766422272
1509044751561248904,0.735506534576
1509044751665653236,0.457904189825
1509044751770438480,0.582093715668
1509044751874844196,0.518132507801
1509044751983319211,0.551917135715
1509044752084725089,0.221632018685
1509044752190117259,0.43085449934
1509044752297314958,1.88874661922
1509044752412477146,1.88290989399
1509044752506364946,3.27912092209
1509044752610233391,3.20053648949
1509044752720516365,4.75326490402
1509044752822076880,6.45948219299
1509044752926324558,8.02526092529
1509044753031159031,10.2478961945
1509044753152390468,10.8663711548
1509044753238874469,11.6507482529
1509044753347314628,14.3719081879
1509044753452521570,13.5710077286
1509044753556356437,16.2172756195
1509044753658340444,16.5476284027
1509044753763535601,15.3263998032
1509044753867419789,15.0863666534
1509044753973346962,15.921292305
1509044754078310780,15.1155033112
1509044754183440515,15.2937088013
1509044754292349653,14.7637090683
1509044754393645645,14.0735588074
1509044754498477119,12.4730529785
1509044754606210401,13.9296894073
1509044754706870159,12.8811836243
1509044754812393506,14.0764274597
1509044754922597225,12.68846035
1509044755022099759,12.659031868
1509044755127808688,14.2120494843
1509044755231904040,12.1849603653
1509044755335048592,12.1035957336
1509044755474080196,13.140912056
1509044755545620042,12.717716217
1509044755650482094,12.0872974396
1509044755758932789,9.81037521362
1509044755910056669,11.3625898361
1509044755964708321,11.093006134
1509044756069789334,9.58250236511
1509044756177189553,9.83031177521
1509044756277978648,10.2671165466
1509044756415551521,7.98253011703
1509044756488987960,5.63194942474
1509044756594576578,5.32109642029
1509044756699569248,4.37449550629
1509044756805178300,3.93058609962
1509044756909107773,2.97062277794
1509044757011590212,2.69923257828
1509044757123813057,1.9786850214
1509044757222700435,1.84689772129
1509044757330323481,0.330896943808
1509044757432214727,0.864943385124
1509044757535969155,0.762153983116
1509044757640646645,0.279858678579
1509044757745564372,0.868488967419
1509044757855450826,0.790061533451
1509044757957561752,0.844193994999
1509044758060275326,0.247396320105
1509044758165435724,0.586402177811
1509044758270969866,0.705806791782
1509044758377532042,0.486535012722
1509044758479273385,0.30266803503
1509044758587152370,0.521846532822
1509044758690026984,0.302694052458
1509044758811607415,0.847184181213
1509044758898835313,0.287144869566
1509044759003898339,0.28707754612
1509044759126666550,0.411089867353
1509044759213495564,0.461973637342
1509044759321271266,1.20269167423
1509044759425481214,0.359583437443
1509044759529630229,1.07428395748
1509044759634902632,0.846962213516
1509044759738622743,0.53918915987
1509044759845345757,0.215144976974
1509044759947248396,0.36036798358
1509044760053152341,0.364061057568
1509044760157093411,0.296497374773
1509044760261528115,0.308149576187
1509044760367245100,0.554550111294
1509044760473619722,0.367826968431
1509044760577472587,0.380137324333
1509044760680876564,0.603107094765
1509044760789918176,0.519148766994
1509044760891860773,0.768472731113
1509044760998178118,0.481882244349
1509044761101696088,0.366152018309
1509044761205639919,0.813040196896
1509044761334356196,0.993813097477
1509044761415037692,0.427832722664
