%time,field.data
1509044748912276124,8.64999961853
1509044748931181915,8.61999988556
1509044748951244842,8.5999994278
1509044748971182156,8.59000015259
1509044748991243147,8.5700006485
1509044749011256386,8.52999973297
1509044749031251829,8.5
1509044749053170377,8.46999931335
1509044749071622381,8.42000007629
1509044749091562856,8.38000011444
1509044749113026992,8.34000015259
1509044749131539160,8.28999996185
1509044749151534644,8.25
1509044749171579455,8.19999980927
1509044749191544762,8.13999938965
1509044749211604709,8.07999992371
1509044749231546393,8.02999973297
1509044749251653671,7.96999979019
1509044749272226177,7.92000007629
1509044749292224595,7.8700003624
1509044749313334998,7.81999969482
1509044749335072093,7.76999998093
1509044749356829090,7.69999980927
1509044749374265140,7.63999986649
1509044749392661263,7.56999969482
1509044749412271138,7.50999975204
1509044749432164549,7.44999980927
1509044749454428289,7.38999986649
1509044749472385396,7.32999992371
1509044749492216464,7.25
1509044749514190655,7.19000005722
1509044749532147087,7.13999986649
1509044749552637684,7.09999990463
1509044749572221355,7.05000019073
1509044749592222981,6.99000024796
1509044749612181105,6.94000005722
1509044749632356269,6.89000034332
1509044749652633336,6.83000040054
1509044749672753240,6.76000022888
1509044749692636846,6.69000005722
1509044749713267940,6.61999988556
1509044749732624226,6.57000017166
1509044749752685873,6.50999975204
1509044749772792838,6.44999980927
1509044749792708018,6.36999988556
1509044749813193752,6.30999994278
1509044749832624877,6.25
1509044749852762835,6.19999980927
1509044749872701698,6.13999986649
1509044749892691056,6.07999992371
1509044749913288845,6.01999998093
1509044749933228870,5.96000003815
1509044749953215605,5.89999961853
1509044749973301550,5.83999967575
1509044749993226139,5.76999998093
1509044750013232767,5.71000003815
1509044750033324454,5.64000034332
1509044750053248807,5.57999992371
1509044750073356739,5.5
1509044750093422144,5.42999982834
1509044750113830463,5.35999965668
1509044750133318495,5.30999994278
1509044750153418737,5.23000001907
1509044750174057581,5.19999980927
1509044750194995811,5.11999988556
1509044750214898303,5.06000041962
1509044750235022496,5.01999998093
1509044750254209583,4.94000005722
1509044750273536692,4.84999990463
1509044750293838800,4.82999992371
1509044750313364177,4.76999998093
1509044750333460919,4.75
1509044750353701071,4.67999982834
1509044750373796976,4.63000011444
1509044750393954320,4.57000017166
1509044750413705335,4.5
1509044750433668594,4.47000026703
1509044750453700375,4.36999988556
1509044750473806604,4.30999994278
1509044750493880841,4.23999977112
1509044750514055956,4.19000005722
1509044750533844771,4.17000007629
1509044750554323777,4.09999990463
1509044750574416346,4.03999996185
1509044750594347011,3.99000000954
1509044750614323363,3.9399998188
1509044750634344032,3.90999984741
1509044750654338752,3.84000015259
1509044750674349704,3.80000019073
1509044750694380284,3.77000021935
1509044750714422540,3.73000001907
1509044750734326874,3.71000027657
1509044750754383994,3.6400001049
1509044750774401580,3.59999990463
1509044750794389289,3.54999995232
1509044750814395607,3.50999999046
1509044750834457317,3.48000001907
1509044750854361360,3.38000011444
1509044750874458249,3.30999994278
1509044750894384447,3.23000001907
1509044750914495530,3.17000007629
1509044750934783387,3.12000012398
1509044750954469416,3.06999993324
1509044750975015648,3.0
1509044750994820195,2.94000005722
1509044751014865231,2.86999988556
1509044751034834911,2.79999995232
1509044751054831343,2.71000003815
1509044751074888545,2.6400001049
1509044751094796114,2.55999994278
1509044751114844216,2.49000000954
1509044751135500134,2.41000008583
1509044751154926778,2.33999991417
1509044751174899594,2.25999999046
1509044751195398186,2.19000005722
1509044751215435621,2.11999988556
1509044751235500740,2.03999996185
1509044751255414488,1.98000001907
1509044751275439027,1.90000009537
1509044751295427074,1.82999992371
1509044751315467875,1.76999998093
1509044751335447181,1.69000005722
1509044751355618599,1.60000002384
1509044751375525302,1.53999996185
1509044751395397848,1.48000001907
1509044751415430141,1.39999997616
1509044751435526818,1.32000005245
1509044751455590826,1.24000000954
1509044751475538824,1.19000005722
1509044751495624571,1.13999998569
1509044751515516837,1.08999991417
1509044751535497054,1.02999997139
1509044751555601311,0.950000047684
1509044751575544493,0.879999995232
1509044751595870592,0.810000002384
1509044751615639817,0.75
1509044751635938651,0.0
1509044751655925604,0.0
1509044751675874015,0.0
1509044751695885098,0.0
1509044751715919261,0.0
1509044751735964094,0.0
1509044751755900403,0.0
1509044751776922968,0.0
1509044751795999361,0.0
1509044751816063738,0.0
1509044751836573233,0.0
1509044751856094987,0.0
1509044751876467526,0.0
1509044751896699523,0.0
1509044751916538634,0.0
1509044751936600599,0.0
1509044751956544554,0.0
1509044751977473114,0.0
1509044751996616226,0.0
1509044752016572698,0.0
1509044752036534347,0.0
1509044752056652140,0.0
1509044752076644603,0.0
1509044752096579934,0.0
1509044752116665657,0.0
1509044752136601562,0.0
1509044752156945916,0.0
1509044752177661959,0.0
1509044752196640862,0.0
1509044752216974257,0.0
1509044752237144919,0.0
1509044752257660191,0.0
1509044752277082046,0.0
1509044752297231482,0.0
1509044752317148666,0.0
1509044752337064523,0.0
1509044752356970592,0.840000033379
1509044752378514548,1.08000004292
1509044752399418702,1.36000001431
1509044752417109727,1.62000000477
1509044752437169809,1.90000009537
1509044752457621646,2.17999982834
1509044752477656532,2.47000002861
1509044752497902179,2.75999999046
1509044752517614079,3.0
1509044752537599079,3.26999998093
1509044752557632605,3.53999996185
1509044752578191794,3.84999990463
1509044752597607529,4.13000011444
1509044752617665752,4.40999984741
1509044752637701476,4.65999984741
1509044752657631260,4.90000009537
1509044752677620029,5.19999980927
1509044752697648890,5.48999977112
1509044752717696506,5.77999973297
1509044752737765630,6.01999998093
1509044752757659628,6.30000019073
1509044752780270810,6.60000038147
1509044752797637045,6.86999988556
1509044752818066975,7.15000009537
1509044752837778409,7.43999958038
1509044752858132841,7.69999980927
1509044752878162283,7.96000003815
1509044752898138859,8.25
1509044752921939953,8.51999950409
1509044752938157148,8.80000019073
1509044752958095989,9.05999946594
1509044752978891144,9.32999992371
1509044752998124174,9.61999988556
1509044753018197426,9.88999938965
1509044753038202312,10.1700000763
1509044753058116041,10.4499998093
1509044753078162132,10.7199993134
1509044753098156272,11.0
1509044753119459990,11.2800006866
1509044753140472591,11.5399999619
1509044753158743965,11.8099994659
1509044753178911625,12.0799999237
1509044753198704710,12.3299999237
1509044753218757953,12.5900001526
1509044753238696061,12.8500003815
1509044753258750907,13.1300001144
1509044753278758179,13.3900003433
1509044753298753170,13.6500005722
1509044753318692561,13.8800001144
1509044753338801276,14.1000003815
1509044753358768036,14.25
1509044753379044092,14.3299999237
1509044753398756696,14.3999996185
1509044753418841725,14.4499998093
1509044753438835752,14.4799995422
1509044753458825901,14.5199995041
1509044753478758933,14.5900001526
1509044753498828544,14.6500005722
1509044753519214688,14.7300004959
1509044753539175913,14.8099994659
1509044753559254699,14.8699998856
1509044753579209995,14.8999996185
1509044753599232895,14.8999996185
1509044753619284778,14.9100008011
1509044753639223014,14.8999996185
1509044753659191432,14.9200000763
1509044753679176364,14.9499998093
1509044753699314091,14.970000267
1509044753719172264,14.970000267
1509044753739211302,14.9400005341
1509044753759375163,14.9299993515
1509044753780652347,14.9100008011
1509044753800022106,14.8799991608
1509044753819861605,14.8500003815
1509044753839786755,14.8500003815
1509044753859998764,14.8400011063
1509044753879823800,14.8200006485
1509044753899839561,14.8000001907
1509044753919840431,14.7899990082
1509044753939827294,14.779999733
1509044753959879030,14.7700004578
1509044753980514224,14.7399997711
1509044753999854750,14.7000007629
1509044754019823519,14.6500005722
1509044754039751874,14.5999994278
1509044754059942575,14.5800008774
1509044754079783854,14.5999994278
1509044754099832686,14.5999994278
1509044754119834523,14.5499992371
1509044754139793264,14.5399999619
1509044754160278755,14.5299987793
1509044754180486908,14.5
1509044754200262170,14.4499998093
1509044754220280601,14.3800001144
1509044754241782542,14.3699998856
1509044754261503022,14.3800001144
1509044754280417019,14.3199996948
1509044754300283978,14.2899999619
1509044754320328829,14.279999733
1509044754340269524,14.2300004959
1509044754360310433,14.1799993515
1509044754380512037,14.1300001144
1509044754400312884,14.0900001526
1509044754420977401,14.0599994659
1509044754440908705,14.0200004578
1509044754460935071,13.9800004959
1509044754480922676,13.9499998093
1509044754500877638,13.9299993515
1509044754520933534,13.9099998474
1509044754540815890,13.8699998856
1509044754560872583,13.8299999237
1509044754580985286,13.8099994659
1509044754600943501,13.7700004578
1509044754621379837,13.7399997711
1509044754641117954,13.6999998093
1509044754660998646,13.6500005722
1509044754680988880,13.6199998856
1509044754701410592,13.5900001526
1509044754721508937,13.5599994659
1509044754740950991,13.5399999619
1509044754761331715,13.5399999619
1509044754781254996,13.5
1509044754800967132,13.4899997711
1509044754821019300,13.4600000381
1509044754841371392,13.4099998474
1509044754861325646,13.3800001144
1509044754881322971,13.3499994278
1509044754901385728,13.3000001907
1509044754928007630,13.25
1509044754941907663,13.2399997711
1509044754961332403,13.2000007629
1509044754981549190,13.1400003433
1509044755001399367,13.1300001144
1509044755021498330,13.1199998856
1509044755041423511,13.0600004196
1509044755061365970,13.0199995041
1509044755081934351,13.0100002289
1509044755101991767,12.9799995422
1509044755128060024,12.9400005341
1509044755141932001,12.8699998856
1509044755161931154,12.8000001907
1509044755182192161,12.75
1509044755201969616,12.7100000381
1509044755222009297,12.6999998093
1509044755242137356,12.6700000763
1509044755262042322,12.6700000763
1509044755282080781,12.6800003052
1509044755301979518,12.6700000763
1509044755321960543,12.6599998474
1509044755341956453,12.6399993896
1509044755362017863,12.6399993896
1509044755390656691,12.6100006104
1509044755402928948,12.5799999237
1509044755423555175,12.5399999619
1509044755444050334,12.4800004959
1509044755462838121,12.4300003052
1509044755482545135,12.3999996185
1509044755502532599,12.3400001526
1509044755523240669,12.2699995041
1509044755542699232,12.2300004959
1509044755562491686,12.1999998093
1509044755582409777,12.1499996185
1509044755602436470,12.0699996948
1509044755622472719,11.9800004959
1509044755643304237,11.8800001144
1509044755662619996,11.7899999619
1509044755682420689,11.6999998093
1509044755702545842,11.5900001526
1509044755723081052,11.5
1509044755743136815,11.4000005722
1509044755763105021,11.2800006866
1509044755783286031,11.1700000763
1509044755803065799,11.0600004196
1509044755823148770,10.9500007629
1509044755844024216,10.8299999237
1509044755870349972,10.7100000381
1509044755884532338,10.5600004196
1509044755904923066,10.4099998474
1509044755923290665,10.3000001907
1509044755943294756,10.1899995804
1509044755963138585,10.0600004196
1509044755983030777,9.92000007629
1509044756003084033,9.80000019073
1509044756023487175,9.65999984741
1509044756044129288,9.5
1509044756063087124,9.35000038147
1509044756083467454,9.21000003815
1509044756103514153,9.05999946594
1509044756123486542,8.90999984741
1509044756143497575,8.77999973297
1509044756163567572,8.65999984741
1509044756183554280,8.52999973297
1509044756203595434,8.38000011444
1509044756223507600,8.23999977112
1509044756244265102,8.11000061035
1509044756263482907,7.98000001907
1509044756283563174,7.84999990463
1509044756303647898,7.71000003815
1509044756323575421,7.55999946594
1509044756343534106,7.40000009537
1509044756364113639,7.25
1509044756387499474,7.11000013351
1509044756406167434,6.96999979019
1509044756424414153,6.83000040054
1509044756444251317,6.67999982834
1509044756464349982,6.53999996185
1509044756484290449,6.40000009537
1509044756504175623,6.25999975204
1509044756524119451,6.11000013351
1509044756544183465,5.96000003815
1509044756564209683,5.83999967575
1509044756584201632,5.71000003815
1509044756604299437,5.51999998093
1509044756624216888,5.46000003815
1509044756644225184,5.31999969482
1509044756664343420,5.1299996376
1509044756684120385,5.06999969482
1509044756704347037,4.86000013351
1509044756724236232,4.71999979019
1509044756744606021,4.64999961853
1509044756764235830,4.44000005722
1509044756784577650,4.32000017166
1509044756804551103,4.19000005722
1509044756824567559,4.05999994278
1509044756845547857,4.00999975204
1509044756864609499,3.80999970436
1509044756884627889,3.67000007629
1509044756905550708,3.52999997139
1509044756924681733,3.38999986649
1509044756944627474,3.31999993324
1509044756964638352,3.1099998951
1509044756984667235,2.97000002861
1509044757005244443,2.83999991417
1509044757025220011,2.71000003815
1509044757046092581,2.6400001049
1509044757065860545,2.46000003815
1509044757085236863,2.32999992371
1509044757105396801,2.20999979973
1509044757125195103,2.08999991417
1509044757145264776,2.03999996185
1509044757165198724,1.87000012398
1509044757185253862,1.76999998093
1509044757205292862,1.68000006676
1509044757225268229,1.57999992371
1509044757245416226,1.5300000906
1509044757265197194,1.37999999523
1509044757285221071,1.30999994278
1509044757305452475,1.24000000954
1509044757325423455,1.16999995708
1509044757345566484,1.13999998569
1509044757365257617,1.00999999046
1509044757385667477,0.929999947548
1509044757405660661,0.849999964237
1509044757425724760,0.780000030994
1509044757445928731,0.75
1509044757465668933,0.0
1509044757485725770,0.0
1509044757505788131,0.0
1509044757525678154,0.0
1509044757545759044,0.0
1509044757565666877,0.0
1509044757585675355,0.0
1509044757605702474,0.0
1509044757625764035,0.0
1509044757646030556,0.0
1509044757666284926,0.0
1509044757686297745,0.0
1509044757706398576,0.0
1509044757726325459,0.0
1509044757746317389,0.0
1509044757766498351,0.0
1509044757786328279,0.0
1509044757806423503,0.0
1509044757826327034,0.0
1509044757846761517,0.0
1509044757866395898,0.0
1509044757886388294,0.0
1509044757906505987,0.0
1509044757926324048,0.0
1509044757946748247,0.0
1509044757966361593,0.0
1509044757986357431,0.0
1509044758006320607,0.0
1509044758026758939,0.0
1509044758046790249,0.0
1509044758066752093,0.0
1509044758086817226,0.0
1509044758106845484,0.0
1509044758126867631,0.0
1509044758146784400,0.0
1509044758166736292,0.0
1509044758186791730,0.0
1509044758206777243,0.0
1509044758226763967,0.0
1509044758246893034,0.0
1509044758266824652,0.0
1509044758287465345,0.0
1509044758307628534,0.0
1509044758327414953,0.0
1509044758347435629,0.0
1509044758367581057,0.0
1509044758387419280,0.0
1509044758407400477,0.0
1509044758427419146,0.0
1509044758448130329,0.0
1509044758467373836,0.0
1509044758487492604,0.0
1509044758507614389,0.0
1509044758527375251,0.0
1509044758547412936,0.0
1509044758567663340,0.0
1509044758588314894,0.0
1509044758607504008,0.0
1509044758627622819,0.0
1509044758647594588,0.0
1509044758667824452,0.0
1509044758687883033,0.0
1509044758707948492,0.0
1509044758727854099,0.0
1509044758747852235,0.0
1509044758767962461,0.0
1509044758789478880,0.0
1509044758808237503,0.0
1509044758828062004,0.0
1509044758848732288,0.0
1509044758867918331,0.0
1509044758887905217,0.0
1509044758907949893,0.0
1509044758928456063,0.0
1509044758948642960,0.0
1509044758968729409,0.0
1509044758988539211,0.0
1509044759008473557,0.0
1509044759028542575,0.0
1509044759049354447,0.0
1509044759074780136,0.0
1509044759090486137,0.0
1509044759113129461,0.0
1509044759128714609,0.0
1509044759148522691,0.0
1509044759168503922,0.0
1509044759188573128,0.0
1509044759208519894,0.0
1509044759228484716,0.0
1509044759248476514,0.0
1509044759268514433,0.0
1509044759288755287,0.0
1509044759308957008,0.0
1509044759328942584,0.0
1509044759348937113,0.0
1509044759369066461,0.0
1509044759389104205,0.0
1509044759408994428,0.0
1509044759428952630,0.0
1509044759449009854,0.0
1509044759469002138,0.0
1509044759489005877,0.0
1509044759509077081,0.0
1509044759528953776,0.0
1509044759548991809,0.0
1509044759569097875,0.0
1509044759589609481,0.0
1509044759609601985,0.0
1509044759629624452,0.0
1509044759649677647,0.0
1509044759669671904,0.0
1509044759690076074,0.0
1509044759709651811,0.0
1509044759729597606,0.0
1509044759749513786,0.0
1509044759769686524,0.0
1509044759789620243,0.0
1509044759809578804,0.0
1509044759829670979,0.0
1509044759850325241,0.0
1509044759869694512,0.0
1509044759889653583,0.0
1509044759909722541,0.0
1509044759929554508,0.0
1509044759950035010,0.0
1509044759970147530,0.0
1509044759990923068,0.0
1509044760010398953,0.0
1509044760030067514,0.0
1509044760050098797,0.0
1509044760070026384,0.0
1509044760090049825,0.0
1509044760112321302,0.0
1509044760130107885,0.0
1509044760150116647,0.0
1509044760170112637,0.0
1509044760190147230,0.0
1509044760210033483,0.0
1509044760230721000,0.0
1509044760250781509,0.0
1509044760270632516,0.0
1509044760290678610,0.0
1509044760311373730,0.0
1509044760330799176,0.0
1509044760350753742,0.0
1509044760370709275,0.0
1509044760390646574,0.0
1509044760410699385,0.0
1509044760430715151,0.0
1509044760450723249,0.0
1509044760470647527,0.0
1509044760490676063,0.0
1509044760511076836,0.0
1509044760530854086,0.0
1509044760550705183,0.0
1509044760570856741,0.0
1509044760590815819,0.0
1509044760611237697,0.0
1509044760631194770,0.0
1509044760651238610,0.0
1509044760671295928,0.0
1509044760691165770,0.0
1509044760711838019,0.0
1509044760731128218,0.0
1509044760751189381,0.0
1509044760771244486,0.0
1509044760791162866,0.0
1509044760811208120,0.0
1509044760831284751,0.0
1509044760851550877,0.0
1509044760871790878,0.0
1509044760891868010,0.0
1509044760912098934,0.0
1509044760931750518,0.0
1509044760951704257,0.0
1509044760971815862,0.0
1509044760992168810,0.0
1509044761011687563,0.0
1509044761031679614,0.0
1509044761051800237,0.0
1509044761071858020,0.0
1509044761091806007,0.0
1509044761111922128,0.0
1509044761131779614,0.0
1509044761151740017,0.0
1509044761171984339,0.0
1509044761191818792,0.0
1509044761211700365,0.0
1509044761231743077,0.0
1509044761258597213,0.0
1509044761273569868,0.0
1509044761293013109,0.0
1509044761312825822,0.0
1509044761332328589,0.0
1509044761353521072,0.0
1509044761372291637,0.0
1509044761392211144,0.0
1509044761412292461,0.0
1509044761432197400,0.0
1509044761452528623,0.0
