%time,field.waypoint,field.index,field.pose.header.seq,field.pose.header.stamp,field.pose.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.state
1509044751095603532,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751162366499,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751228796966,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751300062700,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751362515498,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751428157997,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751499210800,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751563174251,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751628930338,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751695535335,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751763531716,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751829628614,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751896098231,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044751962138764,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752031119169,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752093787059,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752162103231,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752227675365,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752293405414,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752361127014,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752449094803,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752499646860,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752559911476,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752627476942,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752694290864,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752762655953,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752827678907,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752895133592,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044752961089097,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753027903455,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753094801530,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753188338505,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753240323875,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753295552735,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753360640920,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753427793812,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753495310745,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753561560436,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753627546684,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753696465520,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753762762988,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753851753366,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753902680658,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044753961123684,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754028345106,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754097635740,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754163628093,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754231959596,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754311439962,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754363124642,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754428984075,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754496217448,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754563063218,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754630004937,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754696000731,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754762926713,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754830879830,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754897051069,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044754962550195,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755030397396,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755095828877,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755164428768,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755229043265,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755295737975,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755361840000,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755473992749,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755543545711,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755595040375,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755654419010,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755704638774,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755762075195,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755826777776,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755933403454,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044755996815708,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756049518665,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756099460503,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756162662207,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756227945861,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756294749970,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756360322701,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756456718183,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756508878659,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756561330886,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756628449092,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756695105059,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756760293864,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756827671193,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756894725564,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044756963087532,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757029653155,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757095906102,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757163196449,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757230138582,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757296875258,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757363161754,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757429897121,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757495575463,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757562400119,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757631138599,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757695958460,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757764420331,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757828705450,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757896295951,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044757963839405,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758039392655,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758096629555,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758161440033,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758228826930,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758298148778,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758361427173,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758430789029,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758495225062,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758562692270,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758631474907,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758695637472,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758760928620,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758856232089,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758904547130,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044758960693154,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759026610191,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759127518775,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759194687444,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759245868442,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759297269852,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759363115491,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759428148102,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759494804361,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759561836556,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759627788242,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759696445404,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759762461538,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759828226262,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759897086800,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044759960927178,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760052802477,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760105470954,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760162267438,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760228633610,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760294854197,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760362531286,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760430012262,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760496976884,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760563012484,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760630294178,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760697028736,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760762768420,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760831250207,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760905658627,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044760964074576,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044761029474674,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044761096777230,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044761163606415,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044761229026765,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044761338923815,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044761395911953,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
1509044761451445603,47,0,0,1509044730341085910,/world,20.991,22.837,1.524,0.0,0.0,0.000698131644088,0.999999756306,4
